GEOID18,GEO_ID,,,,,
1600000US3659157,1600000US3659157,,,,,
1600000US3659355,1600000US3659355,,,,,
1600000US3659377,1600000US3659377,,,,,
1600000US3659520,1600000US3659520,,,,,
1600000US3659531,1600000US3659531,,,,,
1600000US3660408,1600000US3660411,,,,,
1600000US3660422,1600000US3660422,,,,,
1600000US3661142,1600000US3661142,,,,,
1600000US3661665,1600000US3661665,,,,,
1600000US3661973,1600000US3661973,,,,,
1600000US3662066,1600000US3662066,,,,,
1600000US3663264,1600000US3663264,,,,,
1600000US3663319,1600000US3663319,,,,,
1600000US3663473,1600000US3663473,,,,,
1600000US3663506,1600000US3663506,,,,,
1600000US3663770,1600000US3663770,,,,,
1600000US3663792,1600000US3663792,,,,,
1600000US3663803,1600000US3663803,,,,,
1600000US3663814,1600000US3663814,,,,,
1600000US3664232,1600000US3664232,,,,,
1600000US3664430,1600000US3664430,,,,,
1600000US3664441,1600000US3664441,,,,,
1600000US3664452,1600000US3664452,,,,,
1600000US3664485,1600000US3664485,,,,,
1600000US3664584,1600000US3664584,,,,,
1600000US3664842,1600000US3664842,,,,,
1600000US3664881,1600000US3664881,,,,,
1600000US3665035,1600000US3665035,,,,,
1600000US3665409,1600000US3665409,,,,,
1600000US3666047,1600000US3666047,,,,,
1600000US3666058,1600000US3666058,,,,,
1600000US3666102,1600000US3666102,,,,,
1600000US3666212,1600000US3666212,,,,,
1600000US3666481,1600000US3666481,,,,,
1600000US3666828,1600000US3666828,,,,,
1600000US3666850,1600000US3666850,,,,,
1600000US3667048,1600000US3667048,,,,,
1600000US3667070,1600000US3667070,,,,,
1600000US3667191,1600000US3667191,,,,,
1600000US3667851,1600000US3667851,,,,,
1600000US3668374,1600000US3668374,,,,,
1600000US3668462,1600000US3668462,,,,,
1600000US3669001,1600000US3669001,,,,,
1600000US3669023,1600000US3669023,,,,,
1600000US3669188,1600000US3669188,,,,,
1600000US3669254,1600000US3669254,,,,,
1600000US3669452,1600000US3669452,,,,,
1600000US3669892,1600000US3669892,,,,,
1600000US3670387,1600000US3670387,,,,,
1600000US3671267,1600000US3671267,,,,,
1600000US3671608,1600000US3671608,,,,,
1600000US3671620,1600000US3671620,,,,,
1600000US3672554,1600000US3672554,,,,,
1600000US3673352,1600000US3673352,,,,,
1600000US3673605,1600000US3673605,,,,,
1600000US3675572,1600000US3675572,,,,,
1600000US3676089,1600000US3676089,,,,,
1600000US3676287,1600000US3676287,,,,,
1600000US3676331,1600000US3676331,,,,,
1600000US3676705,1600000US3676705,,,,,
1600000US3677519,1600000US3677519,,,,,
1600000US3677772,1600000US3677772,,,,,
1600000US3677805,1600000US3677805,,,,,
1600000US3678146,1600000US3678146,,,,,
1600000US3678575,1600000US3678575,,,,,
1600000US3679246,1600000US3679246,,,,,
1600000US3679301,1600000US3679301,,,,,
1600000US3679444,1600000US3679444,,,,,
1600000US3680170,1600000US3680170,,,,,
1600000US3680181,1600000US3680181,,,,,
1600000US3680186,1600000US3680186,,,,,
1600000US3680225,1600000US3680225,,,,,
1600000US3680258,1600000US3680258,,,,,
1600000US3680302,1600000US3680302,,,,,
1600000US3680885,1600000US3680885,,,,,
1600000US3681419,1600000US3681419,,,,,
1600000US3682117,1600000US3682117,,,,,
1600000US3682744,1600000US3682744,,,,,
1600000US3682942,1600000US3682942,,,,,
1600000US3682986,1600000US3682986,,,,,
1600000US3683294,1600000US3683294,,,,,
1600000US3683426,1600000US3683426,,,,,
0600000US0900104720,0600000US0900104720,,,,,
0600000US0900108070,0600000US0900108070,,,,,
0600000US0900108980,0600000US0900108980,,,,,
0600000US0900118500,0600000US0900118500,,,,,
0600000US0900118850,0600000US0900118850,,,,,
0600000US0900123890,0600000US0900123890,,,,,
0600000US0900126620,0600000US0900126620,,,,,
0600000US0900133620,0600000US0900133620,,,,,
0600000US0900148620,0600000US0900148620,,,,,
0600000US0900150580,0600000US0900150580,,,,,
0600000US0900150860,0600000US0900150860,,,,,
0600000US0900152980,0600000US0900152980,,,,,
0600000US0900156060,0600000US0900156060,,,,,
0600000US0900163480,0600000US0900163480,,,,,
0600000US0900163970,0600000US0900163970,,,,,
0600000US0900168170,0600000US0900168170,,,,,
0600000US0900168310,0600000US0900168310,,,,,
0600000US0900173070,0600000US0900173070,,,,,
0600000US0900174190,0600000US0900174190,,,,,
0600000US0900177200,0600000US0900177200,,,,,
0600000US0900183430,0600000US0900183430,,,,,
0600000US0900183500,0600000US0900183500,,,,,
0600000US0900186370,0600000US0900186370,,,,,
0600000US0900502760,0600000US0900502760,,,,,
0600000US0900504930,0600000US0900504930,,,,,
0600000US0900508210,0600000US0900508210,,,,,
0600000US0900510940,0600000US0900510940,,,,,
0600000US0900516050,0600000US0900516050,,,,,
0600000US0900517240,0600000US0900517240,,,,,
0600000US0900532290,0600000US0900532290,,,,,
0600000US0900537280,0600000US0900537280,,,,,
0600000US0900540290,0600000US0900540290,,,,,
0600000US0900543370,0600000US0900543370,,,,,
0600000US0900549460,0600000US0900549460,,,,,
0600000US0900551350,0600000US0900551350,,,,,
0600000US0900552630,0600000US0900552630,,,,,
0600000US0900553470,0600000US0900553470,,,,,
0600000US0900554030,0600000US0900554030,,,,,
0600000US0900560750,0600000US0900560750,,,,,
0600000US0900565930,0600000US0900565930,,,,,
0600000US0900566420,0600000US0900566420,,,,,
0600000US0900567960,0600000US0900567960,,,,,
0600000US0900575730,0600000US0900575730,,,,,
0600000US0900576570,0600000US0900576570,,,,,
0600000US0900579510,0600000US0900579510,,,,,
0600000US0900579720,0600000US0900579720,,,,,
0600000US0900580490,0600000US0900580490,,,,,
0600000US0900586440,0600000US0900586440,,,,,
0600000US0900587910,0600000US0900587910,,,,,
0600000US0900900000,0600000US0900900000,,,,,
0600000US0900901220,0600000US0900901220,,,,,
0600000US0900903250,0600000US0900903250,,,,,
0600000US0900904580,0600000US0900904580,,,,,
0600000US0900907310,0600000US0900907310,,,,,
0600000US0900914160,0600000US0900914160,,,,,
0600000US0900919550,0600000US0900919550,,,,,
0600000US0900922910,0600000US0900922910,,,,,
0600000US0900934950,0600000US0900934950,,,,,
0600000US0900935650,0600000US0900935650,,,,,
0600000US0900944560,0600000US0900944560,,,,,
0600000US0900946520,0600000US0900946520,,,,,
0600000US0900946940,0600000US0900946940,,,,,
0600000US0900947535,0600000US0900947535,,,,,
0600000US0900949950,0600000US0900949950,,,,,
0600000US0900952070,0600000US0900952070,,,,,
0600000US0900953890,0600000US0900953890,,,,,
0600000US0900954870,0600000US0900954870,,,,,
0600000US0900957600,0600000US0900957600,,,,,
0600000US0900958300,0600000US0900958300,,,,,
0600000US0900962290,0600000US0900962290,,,,,
0600000US0900967610,0600000US0900967610,,,,,
0600000US0900969640,0600000US0900969640,,,,,
0600000US0900978740,0600000US0900978740,,,,,
0600000US0900980070,0600000US0900980070,,,,,
0600000US0900982870,0600000US0900982870,,,,,
0600000US0900987560,0600000US0900987560,,,,,
0600000US0900987700,0600000US0900987700,,,,,
0600000US3400300700,0600000US3400300700,,,,,
0600000US3400301090,0600000US3400301090,,,,,
0600000US3400305170,0600000US3400305170,,,,,
0600000US3400306490,0600000US3400306490,,,,,
0600000US3400310480,0600000US3400310480,,,,,
0600000US3400313570,0600000US3400313570,,,,,
0600000US3400313810,0600000US3400313810,,,,,
0600000US3400315820,0600000US3400315820,,,,,
0600000US3400317530,0600000US3400317530,,,,,
0600000US3400318400,0600000US3400318400,,,,,
0600000US3400319510,0600000US3400319510,,,,,
0600000US3400320020,0600000US3400320020,,,,,
0600000US3400321300,0600000US3400321300,,,,,
0600000US3400321450,0600000US3400321450,,,,,
0600000US3400321480,0600000US3400321480,,,,,
0600000US3400321510,0600000US3400321510,,,,,
0600000US3400322470,0600000US3400322470,,,,,
0600000US3400322560,0600000US3400322560,,,,,
0600000US3400324420,0600000US3400324420,,,,,
0600000US3400324990,0600000US3400324990,,,,,
0600000US3400325770,0600000US3400325770,,,,,
0600000US3400326640,0600000US3400326640,,,,,
0600000US3400328680,0600000US3400328680,,,,,
0600000US3400330150,0600000US3400330150,,,,,
0600000US3400330420,0600000US3400330420,,,,,
0600000US3400330540,0600000US3400330540,,,,,
0600000US3400331920,0600000US3400331920,,,,,
0600000US3400332310,0600000US3400332310,,,,,
0600000US3400340020,0600000US3400340020,,,,,
0600000US3400340680,0600000US3400340680,,,,,
0600000US3400341100,0600000US3400341100,,,,,
0600000US3400342090,0600000US3400342090,,,,,
0600000US3400342750,0600000US3400342750,,,,,
0600000US3400344880,0600000US3400344880,,,,,
0600000US3400346110,0600000US3400346110,,,,,
0600000US3400347610,0600000US3400347610,,,,,
0600000US3400347700,0600000US3400347700,,,,,
0600000US3400351660,0600000US3400351660,,,,,
0600000US3400352320,0600000US3400352320,,,,,
0600000US3400353430,0600000US3400353430,,,,,
0600000US3400353610,0600000US3400353610,,,,,
0600000US3400353850,0600000US3400353850,,,,,
0600000US3400354870,0600000US3400354870,,,,,
0600000US3400354990,0600000US3400354990,,,,,
0600000US3400355770,0600000US3400355770,,,,,
0600000US3400355950,0600000US3400355950,,,,,
0600000US3400356130,0600000US3400356130,,,,,
0600000US3400361680,0600000US3400361680,,,,,
0600000US3400362910,0600000US3400362910,,,,,
0600000US3400362940,0600000US3400362940,,,,,
0600000US3400363000,0600000US3400363000,,,,,
0600000US3400363360,0600000US3400363360,,,,,
0600000US3400363690,0600000US3400363690,,,,,
0600000US3400363990,0600000US3400363990,,,,,
0600000US3400364170,0600000US3400364170,,,,,
0600000US3400365280,0600000US3400365280,,,,,
0600000US3400365340,0600000US3400365340,,,,,
0600000US3400365400,0600000US3400365400,,,,,
0600000US3400368970,0600000US3400368970,,,,,
0600000US3400372360,0600000US3400372360,,,,,
0600000US3400372420,0600000US3400372420,,,,,
0600000US3400372480,0600000US3400372480,,,,,
0600000US3400375140,0600000US3400375140,,,,,
0600000US3400376400,0600000US3400376400,,,,,
0600000US3400376490,0600000US3400376490,,,,,
0600000US3400377135,0600000US3400377135,,,,,
0600000US3400380270,0600000US3400380270,,,,,
0600000US3400382300,0600000US3400382300,,,,,
0600000US3400382570,0600000US3400382570,,,,,
0600000US3400383050,0600000US3400383050,,,,,
0600000US3401304695,0600000US3401304695,,,,,
0600000US3401306260,0600000US3401306260,,,,,
0600000US3401309250,0600000US3401309250,,,,,
0600000US3401311200,0600000US3401311200,,,,,
0600000US3401313045,0600000US3401313045,,,,,
0600000US3401319390,0600000US3401319390,,,,,
0600000US3401321840,0600000US3401321840,,,,,
0600000US3401322385,0600000US3401322385,,,,,
0600000US3401326610,0600000US3401326610,,,,,
0600000US3401334450,0600000US3401334450,,,,,
0600000US3401340890,0600000US3401340890,,,,,
0600000US3401343800,0600000US3401343800,,,,,
0600000US3401346380,0600000US3401346380,,,,,
0600000US3401347500,0600000US3401347500,,,,,
0600000US3401351000,0600000US3401351000,,,,,
0600000US3401352620,0600000US3401352620,,,,,
0600000US3401353680,0600000US3401353680,,,,,
0600000US3401364590,0600000US3401364590,,,,,
0600000US3401369274,0600000US3401369274,,,,,
0600000US3401375815,0600000US3401375815,,,,,
0600000US3401378510,0600000US3401378510,,,,,
0600000US3401379800,0600000US3401379800,,,,,
0600000US3401703580,0600000US3401703580,,,,,
0600000US3401719360,0600000US3401719360,,,,,
0600000US3401728650,0600000US3401728650,,,,,
0600000US3401730210,0600000US3401730210,,,,,
0600000US3401732250,0600000US3401732250,,,,,
0600000US3401736000,0600000US3401736000,,,,,
0600000US3401736510,0600000US3401736510,,,,,
0600000US3401752470,0600000US3401752470,,,,,
0600000US3401766570,0600000US3401766570,,,,,
0600000US3401774630,0600000US3401774630,,,,,
0600000US3401777930,0600000US3401777930,,,,,
0600000US3401779610,0600000US3401779610,,,,,
0600000US3401900550,0600000US3401900550,,,,,
0600000US3401905650,0600000US3401905650,,,,,
0600000US3401906370,0600000US3401906370,,,,,
0600000US3401909280,0600000US3401909280,,,,,
0600000US3401913720,0600000US3401913720,,,,,
0600000US3401913750,0600000US3401913750,,,,,
0600000US3401917170,0600000US3401917170,,,,,
0600000US3401918820,0600000US3401918820,,,,,
0600000US3401923700,0600000US3401923700,,,,,
0600000US3401924870,0600000US3401924870,,,,,
0600000US3401925350,0600000US3401925350,,,,,
0600000US3401926550,0600000US3401926550,,,,,
0600000US3401929460,0600000US3401929460,,,,,
0600000US3401931320,0600000US3401931320,,,,,
0600000US3401932460,0600000US3401932460,,,,,
0600000US3401937065,0600000US3401937065,,,,,
0600000US3401938610,0600000US3401938610,,,,,
0600000US3401939630,0600000US3401939630,,,,,
0600000US3401939660,0600000US3401939660,,,,,
0600000US3401946260,0600000US3401946260,,,,,
0600000US3401961920,0600000US3401961920,,,,,
0600000US3401962250,0600000US3401962250,,,,,
0600000US3401970980,0600000US3401970980,,,,,
0600000US3401972510,0600000US3401972510,,,,,
0600000US3401974420,0600000US3401974420,,,,,
0600000US3401978230,0600000US3401978230,,,,,
0600000US3402119780,0600000US3402119780,,,,,
0600000US3402122185,0600000US3402122185,,,,,
0600000US3402129310,0600000US3402129310,,,,,
0600000US3402131620,0600000US3402131620,,,,,
0600000US3402133150,0600000US3402133150,,,,,
0600000US3402133180,0600000US3402133180,,,,,
0600000US3402139510,0600000US3402139510,,,,,
0600000US3402157600,0600000US3402157600,,,,,
0600000US3402160900,0600000US3402160900,,,,,
0600000US3402163850,0600000US3402163850,,,,,
0600000US3402174000,0600000US3402174000,,,,,
0600000US3402180240,0600000US3402180240,,,,,
0600000US3402310750,0600000US3402310750,,,,,
0600000US3402315550,0600000US3402315550,,,,,
0600000US3402318490,0600000US3402318490,,,,,
0600000US3402319000,0600000US3402319000,,,,,
0600000US3402320230,0600000US3402320230,,,,,
0600000US3402330840,0600000US3402330840,,,,,
0600000US3402331470,0600000US3402331470,,,,,
0600000US3402334890,0600000US3402334890,,,,,
0600000US3402345690,0600000US3402345690,,,,,
0600000US3402345900,0600000US3402345900,,,,,
0600000US3402346620,0600000US3402346620,,,,,
0600000US3402347280,0600000US3402347280,,,,,
0600000US3402351210,0600000US3402351210,,,,,
0600000US3402352560,0600000US3402352560,,,,,
0600000US3402354705,0600000US3402354705,,,,,
0600000US3402358200,0600000US3402358200,,,,,
0600000US3402359010,0600000US3402359010,,,,,
0600000US3402359280,0600000US3402359280,,,,,
0600000US3402365790,0600000US3402365790,,,,,
0600000US3402368550,0600000US3402368550,,,,,
0600000US3402368790,0600000US3402368790,,,,,
0600000US3402369390,0600000US3402369390,,,,,
0600000US3402369420,0600000US3402369420,,,,,
0600000US3402369810,0600000US3402369810,,,,,
0600000US3402382000,0600000US3402382000,,,,,
0600000US3402500000,0600000US3402500000,,,,,
0600000US3402500070,0600000US3402500070,,,,,
0600000US3402500730,0600000US3402500730,,,,,
0600000US3402500760,0600000US3402500760,,,,,
0600000US3402501960,0600000US3402501960,,,,,
0600000US3402502110,0600000US3402502110,,,,,
0600000US3402502440,0600000US3402502440,,,,,
0600000US3402504930,0600000US3402504930,,,,,
0600000US3402506970,0600000US3402506970,,,,,
0600000US3402507750,0600000US3402507750,,,,,
0600000US3402514560,0600000US3402514560,,,,,
0600000US3402516660,0600000US3402516660,,,,,
0600000US3402519840,0600000US3402519840,,,,,
0600000US3402521570,0600000US3402521570,,,,,
0600000US3402522440,0600000US3402522440,,,,,
0600000US3402522950,0600000US3402522950,,,,,
0600000US3402525200,0600000US3402525200,,,,,
0600000US3402525230,0600000US3402525230,,,,,
0600000US3402530690,0600000US3402530690,,,,,
0600000US3402531500,0600000US3402531500,,,,,
0600000US3402532640,0600000US3402532640,,,,,
0600000US3402533300,0600000US3402533300,,,,,
0600000US3402534200,0600000US3402534200,,,,,
0600000US3402536480,0600000US3402536480,,,,,
0600000US3402536810,0600000US3402536810,,,,,
0600000US3402537560,0600000US3402537560,,,,,
0600000US3402540770,0600000US3402540770,,,,,
0600000US3402541010,0600000US3402541010,,,,,
0600000US3402541310,0600000US3402541310,,,,,
0600000US3402542990,0600000US3402542990,,,,,
0600000US3402543050,0600000US3402543050,,,,,
0600000US3402544070,0600000US3402544070,,,,,
0600000US3402544520,0600000US3402544520,,,,,
0600000US3402545990,0600000US3402545990,,,,,
0600000US3402546560,0600000US3402546560,,,,,
0600000US3402547130,0600000US3402547130,,,,,
0600000US3402549890,0600000US3402549890,,,,,
0600000US3402549920,0600000US3402549920,,,,,
0600000US3402554270,0600000US3402554270,,,,,
0600000US3402554570,0600000US3402554570,,,,,
0600000US3402562430,0600000US3402562430,,,,,
0600000US3402564410,0600000US3402564410,,,,,
0600000US3402565130,0600000US3402565130,,,,,
0600000US3402566240,0600000US3402566240,,,,,
0600000US3402566330,0600000US3402566330,,,,,
0600000US3402567350,0600000US3402567350,,,,,
0600000US3402567365,0600000US3402567365,,,,,
0600000US3402570110,0600000US3402570110,,,,,
0600000US3402570140,0600000US3402570140,,,,,
0600000US3402573020,0600000US3402573020,,,,,
0600000US3402574540,0600000US3402574540,,,,,
0600000US3402574900,0600000US3402574900,,,,,
0600000US3402576460,0600000US3402576460,,,,,
0600000US3402579310,0600000US3402579310,,,,,
0600000US3402706610,0600000US3402706610,,,,,
0600000US3402706640,0600000US3402706640,,,,,
0600000US3402709040,0600000US3402709040,,,,,
0600000US3402712100,0600000US3402712100,,,,,
0600000US3402712130,0600000US3402712130,,,,,
0600000US3402712580,0600000US3402712580,,,,,
0600000US3402712610,0600000US3402712610,,,,,
0600000US3402717650,0600000US3402717650,,,,,
0600000US3402718070,0600000US3402718070,,,,,
0600000US3402719210,0600000US3402719210,,,,,
0600000US3402723910,0600000US3402723910,,,,,
0600000US3402729550,0600000US3402729550,,,,,
0600000US3402729700,0600000US3402729700,,,,,
0600000US3402734980,0600000US3402734980,,,,,
0600000US3402737110,0600000US3402737110,,,,,
0600000US3402740290,0600000US3402740290,,,,,
0600000US3402741362,0600000US3402741362,,,,,
0600000US3402742510,0600000US3402742510,,,,,
0600000US3402745330,0600000US3402745330,,,,,
0600000US3402745360,0600000US3402745360,,,,,
0600000US3402746860,0600000US3402746860,,,,,
0600000US3402747670,0600000US3402747670,,,,,
0600000US3402748090,0600000US3402748090,,,,,
0600000US3402748210,0600000US3402748210,,,,,
0600000US3402748300,0600000US3402748300,,,,,
0600000US3402748480,0600000US3402748480,,,,,
0600000US3402748690,0600000US3402748690,,,,,
0600000US3402749080,0600000US3402749080,,,,,
0600000US3402750130,0600000US3402750130,,,,,
0600000US3402756460,0600000US3402756460,,,,,
0600000US3402758110,0600000US3402758110,,,,,
0600000US3402761890,0600000US3402761890,,,,,
0600000US3402763300,0600000US3402763300,,,,,
0600000US3402764050,0600000US3402764050,,,,,
0600000US3402764080,0600000US3402764080,,,,,
0600000US3402764980,0600000US3402764980,,,,,
0600000US3402775890,0600000US3402775890,,,,,
0600000US3402777240,0600000US3402777240,,,,,
0600000US3402780390,0600000US3402780390,,,,,
0600000US3402900000,0600000US3402900000,,,,,
0600000US3402903050,0600000US3402903050,,,,,
0600000US3402903130,0600000US3402903130,,,,,
