GEO_ID,PopTot_10E,PopTot_18E,PopTot_1018E,PopP_1018E,LFTot_10E,LFTot_10M,LFTot_10C,LF2554_10E,LF2554_10M,LF2554_10C,LFO65_10E,LFO65_10M,LFO65_10C,PopFB_18E,PopFB_18M,PopFB_18C,PopFBP_18E,PopFBP_18M,PopFBP_18C,LFTot_18E,LFTot_18M,LFTot_18C,LF2554_18E,LF2554_18M,LF2554_18C,LFO65_18E,LFO65_18M,LFO65_18C,HouTot_18E,HouTot_18M,HouTot_18C,HouO_18E,HouO_18M,HouO_18C,HouR_18E,HouR_18M,HouR_18C,HouV_18E,HouV_18M,HouV_18C,Hou1U_18E,Hou1U_18M,Hou1U_18C,Hou24U_18E,Hou24U_18M,Hou24U_18C,Hou5U_18E,Hou5U_18M,Hou5U_18C,LFTot_1018E,LFTot_1018M,LFTot_1018C,LF2554_1018E,LF2554_1018M,LF2554_1018C,LFO65_1018E,LFO65_1018M,LFO65_1018C
0500000US34027,492276.0,494228.0,1952.0,0.003965255263307575,266616.0,1743.0,0.3974159345594812,181006.0,1007.7772571357224,0.3384586983029773,14280.0,677.166892279887,2.88271432947599,94464.0,2010.0,1.2934922282353523,0.1910745312844495,0.0,0.0,274606.0,1433.0,0.31722708901509444,169472.0,970.5235700383582,0.34813062520889415,19005.0,757.4714516072537,2.4228832809387186,194256.0,740.0,0.23157484160906713,133030.0,2749.0,1.256201323055544,48708.0,2757.0,3.440888235906399,12518.0,2213.0,10.74683458858757,144252.0,3888.7326984507436,1.63877883513491,12826.0,2012.6244060927017,9.539060362725893,37110.0,3236.072619704323,5.30104391807208,7990.0,2256.443662048756,17.16768804507729,-11534.0,1399.1179364156546,7.374090696387816,4725.0,1016.0305113528826,13.071909571771217
0500000US34029,576567.0,601651.0,25084.0,0.04350578510389946,266374.0,1727.0,0.3941255619227512,172452.0,1157.876072816085,0.4081576508866482,14037.0,627.6726854021928,2.7182727256089922,46813.0,1622.0,2.106291493991128,0.07908416238835421,0.0,0.0,272945.0,1912.0,0.4258403819066613,163897.0,1192.7049090198295,0.44238062741340634,21645.0,785.7429605157147,2.20676967034572,284918.0,572.0,0.12204225943662433,182981.0,3941.0,1.3092860356272313,45641.0,3575.0,4.761622838314801,56296.0,3261.0,3.5213351226884555,244717.0,4016.1355803807223,0.9976502677388848,13314.0,2047.979736227876,9.350852366149196,22317.0,2489.628687174053,6.781610832403591,6571.0,2576.484620563453,23.83582482079963,-8555.0,1662.294197788105,11.81196014196078,7608.0,1005.6664456965839,8.035586006863547
0500000US34031,501226.0,503310.0,2084.0,0.0041578050619880055,249822.0,2201.0,0.535578900566261,170536.0,1419.3995209242535,0.5059675679186131,10498.0,620.5940702262632,3.5936448177204587,148834.0,3324.0,1.3576660527897646,0.29528153463706325,0.0,0.0,251608.0,1859.0,0.44914755707701437,162326.0,1337.7047506830497,0.5009637256600444,14339.0,698.9356193527412,2.963141606712245,177277.0,419.0,0.14367980403583538,88450.0,3352.0,2.303776110350326,81071.0,3422.0,2.565952265414544,7756.0,1706.0,13.371352074127138,82342.0,3098.48753426571,2.287507041589762,54019.0,3303.2278153345706,3.7172869270578843,40256.0,2958.8014465320243,4.4680631293038,1786.0,2881.0209995763653,98.06162076455394,-8210.0,1950.4227746824533,14.441745922442076,3841.0,934.6913929206795,14.793060522338635
0500000US34035,323444.0,331164.0,7720.0,0.02386811936533063,173520.0,1342.0,0.47015068644802904,124195.0,901.3489890159083,0.44118725884221843,6912.0,452.95584773794457,3.983696454410325,82643.0,1949.0,1.4336391849411834,0.25029984008528783,0.0,0.0,181554.0,1552.0,0.5196608422798203,114936.0,907.363212831554,0.479909322778684,11295.0,593.4635624872011,3.1940515546040147,127016.0,415.0,0.19862035905583442,91176.0,2100.0,1.4001444949118749,27553.0,1813.0,4.000027799420999,8287.0,1936.0,14.201758127774012,93209.0,3142.8000254550084,2.0497127238779487,11006.0,1866.8824280066488,10.311493139727867,22398.0,2457.0651192021755,6.668705274657272,8034.0,2051.747547823562,15.524806410321194,-9259.0,1278.9597335334681,8.3970528209206,4383.0,746.5708271825254,10.354607532175994
0500000US34037,149265.0,140799.0,-8466.0,-0.05671791779720631,84060.0,798.0,0.5770953877929139,56489.0,549.9263587063272,0.5917997093511949,2886.0,257.881755849459,5.431982842428893,11236.0,686.0,3.7114745158040643,0.07896105356364812,0.0,0.0,80059.0,814.0,0.6180851956028932,46836.0,494.57456465127683,0.6419276428197321,5379.0,385.2077361632292,4.353389785710942,62472.0,434.0,0.42231685752664,45399.0,1763.0,2.3606963210563063,8350.0,1229.0,8.947454634803341,8723.0,1567.0,10.920366692951276,54408.0,1805.2512290537293,2.017014337080915,2425.0,744.1034874263122,18.653300847336503,4472.0,1021.6976069268245,13.88847876047143,-4001.0,1139.9122773266372,17.31956490097289,-9653.0,739.6100323819303,4.657732952805388,2493.0,463.56013633616084,11.303629160705556
0500000US34039,536499.0,558067.0,21568.0,0.04020137968570305,281712.0,2041.0,0.4404247896016764,195234.0,1174.2031340445315,0.3656132114752084,11894.0,657.8274849837152,3.36215846350828,165678.0,3326.0,1.2203699335338687,0.29956280082304826,0.0,0.0,299008.0,1971.0,0.40071713525835867,195742.0,1182.6909993738855,0.3673003718385974,15950.0,695.3538667469967,2.650203873224635,202668.0,439.0,0.13167806506792099,110647.0,3639.0,1.9992932973431239,81374.0,3769.0,2.815623430499111,10647.0,2026.0,11.567680494498356,111525.0,3699.848780693611,2.0167210893974654,50417.0,3597.2845314208885,4.337424097520164,40501.0,3326.989930853413,4.9936699838375604,17296.0,2837.3441807436757,9.972417259515968,508.0,1666.5866314116406,199.43357722179363,4056.0,957.2115753583427,14.346438243891635
0500000US34041,108692.0,105779.0,-2913.0,-0.026800500496816693,58617.0,722.0,0.7487687446917922,40173.0,452.09844060779506,0.684120874191455,2449.0,273.09339061939966,6.778857461066538,10222.0,650.0,3.865552515315022,0.09616813901197634,0.0,0.0,58928.0,786.0,0.8108395841568959,35460.0,490.5965756097366,0.8410462503402723,3726.0,312.646765535804,5.100880945623279,45558.0,202.0,0.26953850604413415,30249.0,1462.0,2.938126217038901,11493.0,1260.0,6.664556223862443,3816.0,1056.0,16.82246563820229,35316.0,1844.6246230602042,3.175196382500547,3898.0,900.109437790761,14.037429182618178,5588.0,1239.7173064856358,13.48653439399708,311.0,1067.2769087729764,208.61754097928565,-4713.0,667.1416641164004,8.605076227964176,1277.0,415.12407783697637,19.761555404454132
0500000US36005,1385108.0,1432132.0,47024.0,0.03394969922922978,611802.0,3866.0,0.38413604003973356,433637.0,2586.9990336295064,0.36266365403331113,16168.0,910.0450538297541,3.4216902381745253,509024.0,5251.0,0.6271015245720614,0.3540120400146884,0.0,0.0,666195.0,3672.0,0.3350698886939713,460376.0,2668.4102008499367,0.35234978815121765,24226.0,1018.6648123892373,2.5561344261226977,532509.0,1274.0,0.14543755788284948,93671.0,3578.0,2.322037757515074,413699.0,4701.0,0.6907801952333507,25139.0,2542.0,6.14697781852656,55118.0,3821.069222089545,4.214301013972173,88331.0,4897.559596370421,3.3705492705992484,387484.0,6994.358440915078,1.097307148097885,54393.0,5331.935858578946,5.9590358948263855,26739.0,3716.5813592601467,8.44953055549621,8058.0,1365.9648604557879,10.304961223046197
0500000US36027,297488.0,293718.0,-3770.0,-0.012672780078524177,153872.0,1532.0,0.6052478624320597,101391.0,855.8714856799471,0.5131487187567124,6626.0,483.3818366467652,4.434789327176309,33754.0,1315.0,2.3682884910364335,0.11485093264918644,0.0,0.0,153137.0,1580.0,0.6272072211081906,91997.0,881.9484111896795,0.5827786251584717,9414.0,488.9366012071504,3.1572753068872426,121187.0,863.0,0.4329012689399635,73717.0,2263.0,1.8661691205251265,34354.0,2242.0,3.967275813968386,13116.0,2049.0,9.49674218639199,83877.0,2682.622783769645,1.9442442251574883,13292.0,1896.9936742119094,8.675802316414515,19536.0,2147.7797838698452,6.683257606469625,-735.0,2200.7780442379917,182.0216317629586,-9394.0,1228.9625706261359,7.952839137612483,2788.0,687.5441803986126,14.991391251228944
0500000US36047,2504700.0,2582830.0,78130.0,0.03119335648979918,1187277.0,4864.0,0.24904372827697965,854554.0,3008.086102491084,0.21398574818107424,31845.0,1156.7562405277959,2.2081811367424105,949026.0,6073.0,0.3890086586742522,0.3649051599405863,0.0,0.0,1309854.0,4759.0,0.22086500621756575,937423.0,2925.7862191212807,0.18973221760873532,56307.0,1355.6787967656646,1.4636205961917144,1053667.0,1876.0,0.10823396119598447,296235.0,6276.0,1.2878956127361918,673082.0,8194.0,0.7400517344391275,84350.0,5176.0,3.7302958616129422,148656.0,4656.4097757821955,1.9041574107988104,348354.0,7939.350918053692,1.3854737254844145,554940.0,8694.956354117023,0.9524791424771377,122577.0,6804.893606809735,3.3747876345400134,82869.0,4196.284904531626,3.078271817764909,24462.0,1782.119524611074,4.428727553389238
